dataset,row_index,source_id,speaker_id,source_label,unified_style,target_e2v,predicted,score,direct_evaluable,direct_match,labels_json,scores_json
CREMA-D,7032,1087_DFA_ANG_XX.wav,1087,anger,anger,angry,angry,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.999969, 1e-06, 0.0, 1e-06, 2.6e-05, 0.0, 1e-06, 2e-06, 0.0]"
CREMA-D,7114,1088_DFA_ANG_XX.wav,1088,anger,anger,angry,angry,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.99999, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7196,1089_DFA_ANG_XX.wav,1089,anger,anger,angry,angry,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7278,1090_DFA_ANG_XX.wav,1090,anger,anger,angry,angry,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7360,1091_DFA_ANG_XX.wav,1091,anger,anger,angry,angry,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1,1001_DFA_DIS_XX.wav,1001,disgust,disgust,disgusted,disgusted,0.9994,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0006, 0.999398, 0.0, 0.0, 0.0, 0.0, 1e-06, 0.0, 0.0]"
CREMA-D,83,1002_DFA_DIS_XX.wav,1002,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,164,1003_DFA_DIS_XX.wav,1003,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999998, 0.0, 0.0, 0.0, 0.0, 2e-06, 0.0, 0.0]"
CREMA-D,246,1004_DFA_DIS_XX.wav,1004,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,328,1005_DFA_DIS_XX.wav,1005,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999999, 0.0, 0.0, 0.0, 1e-06, 0.0, 0.0, 0.0]"
CREMA-D,410,1006_DFA_DIS_XX.wav,1006,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,492,1007_DFA_DIS_XX.wav,1007,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999967, 0.0, 0.0, 0.0, 0.0, 3.2e-05, 0.0, 0.0]"
CREMA-D,574,1008_DFA_DIS_XX.wav,1008,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2.4e-05, 0.999969, 0.0, 0.0, 0.0, 0.0, 7e-06, 0.0, 0.0]"
CREMA-D,650,1009_DFA_DIS_XX.wav,1009,disgust,disgust,disgusted,angry,0.9999,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.99986, 3.9e-05, 1e-06, 0.0, 9.1e-05, 0.0, 1e-06, 8e-06, 0.0]"
CREMA-D,726,1010_DFA_DIS_XX.wav,1010,disgust,disgust,disgusted,disgusted,0.9972,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 0.997245, 0.000253, 1e-06, 0.0, 1.2e-05, 0.002488, 1e-06, 0.0]"
CREMA-D,808,1011_DFA_DIS_XX.wav,1011,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999983, 0.0, 0.0, 1e-06, 0.0, 1.5e-05, 0.0, 0.0]"
CREMA-D,890,1012_DFA_DIS_XX.wav,1012,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,972,1013_DFA_DIS_XX.wav,1013,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1054,1014_DFA_DIS_XX.wav,1014,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999999, 0.0, 0.0, 0.0, 0.0, 1e-06, 0.0, 0.0]"
CREMA-D,1136,1015_DFA_DIS_XX.wav,1015,disgust,disgust,disgusted,disgusted,0.9998,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[4e-06, 0.999804, 0.000131, 2e-06, 0.0, 2.2e-05, 3.6e-05, 1e-06, 0.0]"
CREMA-D,1218,1016_DFA_DIS_XX.wav,1016,disgust,disgust,disgusted,disgusted,0.5662,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.429154, 0.566232, 0.002538, 0.000286, 8e-06, 0.000575, 0.00077, 0.000437, 0.0]"
CREMA-D,1300,1017_DFA_DIS_XX.wav,1017,disgust,disgust,disgusted,disgusted,0.9999,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2e-06, 0.999853, 1e-06, 0.0, 0.0, 0.0, 0.000143, 0.0, 0.0]"
CREMA-D,1382,1018_DFA_DIS_XX.wav,1018,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1464,1019_DFA_DIS_XX.wav,1019,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1540,1020_DFA_DIS_XX.wav,1020,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1622,1021_DFA_DIS_XX.wav,1021,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999997, 0.0, 0.0, 0.0, 0.0, 3e-06, 0.0, 0.0]"
CREMA-D,1704,1022_DFA_DIS_XX.wav,1022,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1786,1023_DFA_DIS_XX.wav,1023,disgust,disgust,disgusted,disgusted,0.9996,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999559, 2e-06, 1e-06, 0.000149, 6e-06, 0.000283, 0.0, 0.0]"
CREMA-D,1868,1024_DFA_DIS_XX.wav,1024,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1950,1025_DFA_DIS_XX.wav,1025,disgust,disgust,disgusted,disgusted,0.9844,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 0.984434, 0.002112, 2.9e-05, 1e-06, 6.8e-05, 0.013345, 1e-05, 0.0]"
CREMA-D,2032,1026_DFA_DIS_XX.wav,1026,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2114,1027_DFA_DIS_XX.wav,1027,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999994, 1e-06, 1e-06, 0.0, 0.0, 4e-06, 0.0, 0.0]"
CREMA-D,2196,1028_DFA_DIS_XX.wav,1028,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2278,1029_DFA_DIS_XX.wav,1029,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2360,1030_DFA_DIS_XX.wav,1030,disgust,disgust,disgusted,disgusted,0.8888,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 0.888752, 8.4e-05, 3e-06, 1.1e-05, 1.8e-05, 0.11113, 2e-06, 0.0]"
CREMA-D,2442,1031_DFA_DIS_XX.wav,1031,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2524,1032_DFA_DIS_XX.wav,1032,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2606,1033_DFA_DIS_XX.wav,1033,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2688,1034_DFA_DIS_XX.wav,1034,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2770,1035_DFA_DIS_XX.wav,1035,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2852,1036_DFA_DIS_XX.wav,1036,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2934,1037_DFA_DIS_XX.wav,1037,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999988, 0.0, 0.0, 0.0, 0.0, 1.2e-05, 0.0, 0.0]"
CREMA-D,3016,1038_DFA_DIS_XX.wav,1038,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3098,1039_DFA_DIS_XX.wav,1039,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3180,1040_DFA_DIS_XX.wav,1040,disgust,disgust,disgusted,disgusted,0.9819,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 0.981898, 0.000119, 1e-06, 0.0, 5e-06, 0.017976, 1e-06, 0.0]"
CREMA-D,3262,1041_DFA_DIS_XX.wav,1041,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999953, 1e-06, 0.0, 0.0, 0.0, 4.5e-05, 0.0, 0.0]"
CREMA-D,3344,1042_DFA_DIS_XX.wav,1042,disgust,disgust,disgusted,disgusted,0.9998,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999828, 0.0, 4e-06, 0.0, 0.000164, 1e-06, 0.0, 2e-06]"
CREMA-D,3426,1043_DFA_DIS_XX.wav,1043,disgust,disgust,disgusted,neutral,0.5805,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000366, 0.413287, 0.000341, 2.8e-05, 0.580527, 0.000131, 0.005126, 0.000172, 2.3e-05]"
CREMA-D,3508,1044_DFA_DIS_XX.wav,1044,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3590,1045_DFA_DIS_XX.wav,1045,disgust,disgust,disgusted,disgusted,0.9112,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.911219, 1.7e-05, 1e-06, 1e-06, 7e-06, 0.088755, 0.0, 0.0]"
CREMA-D,3672,1046_DFA_DIS_XX.wav,1046,disgust,disgust,disgusted,disgusted,0.8596,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.00157, 0.859624, 0.000205, 5.2e-05, 0.131289, 0.000103, 0.00666, 0.000474, 2.2e-05]"
CREMA-D,3754,1047_DFA_DIS_XX.wav,1047,disgust,disgust,disgusted,disgusted,0.9985,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.998541, 1e-06, 0.0, 0.0, 0.0, 0.001457, 0.0, 0.0]"
CREMA-D,3836,1048_DFA_DIS_XX.wav,1048,disgust,disgust,disgusted,disgusted,0.9999,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 0.999943, 2.8e-05, 0.0, 0.0, 3e-06, 2.4e-05, 0.0, 0.0]"
CREMA-D,3918,1049_DFA_DIS_XX.wav,1049,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4000,1050_DFA_DIS_XX.wav,1050,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4082,1051_DFA_DIS_XX.wav,1051,disgust,disgust,disgusted,disgusted,0.9951,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.3e-05, 0.995141, 7.1e-05, 5e-06, 1.9e-05, 1.1e-05, 0.004722, 1.8e-05, 0.0]"
CREMA-D,4164,1052_DFA_DIS_XX.wav,1052,disgust,disgust,disgusted,sad,0.5616,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[5e-06, 0.112794, 0.000596, 1.2e-05, 0.324847, 9.6e-05, 0.561631, 2e-05, 0.0]"
CREMA-D,4246,1053_DFA_DIS_XX.wav,1053,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4328,1054_DFA_DIS_XX.wav,1054,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4410,1055_DFA_DIS_XX.wav,1055,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4492,1056_DFA_DIS_XX.wav,1056,disgust,disgust,disgusted,disgusted,0.9988,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001092, 0.998761, 1e-06, 2e-06, 0.000134, 7e-06, 1e-06, 2e-06, 0.0]"
CREMA-D,4574,1057_DFA_DIS_XX.wav,1057,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4656,1058_DFA_DIS_XX.wav,1058,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4738,1059_DFA_DIS_XX.wav,1059,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999994, 0.0, 0.0, 0.0, 6e-06, 0.0, 0.0, 0.0]"
CREMA-D,4820,1060_DFA_DIS_XX.wav,1060,disgust,disgust,disgusted,disgusted,0.9938,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2e-06, 0.993837, 3.9e-05, 2e-06, 4e-06, 8e-06, 0.006104, 3e-06, 0.0]"
CREMA-D,4902,1061_DFA_DIS_XX.wav,1061,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4984,1062_DFA_DIS_XX.wav,1062,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5066,1063_DFA_DIS_XX.wav,1063,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5148,1064_DFA_DIS_XX.wav,1064,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5230,1065_DFA_DIS_XX.wav,1065,disgust,disgust,disgusted,disgusted,0.9999,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 0.999934, 1e-06, 6.2e-05, 0.0, 1e-06, 1e-06, 1e-06, 0.0]"
CREMA-D,5312,1066_DFA_DIS_XX.wav,1066,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5394,1067_DFA_DIS_XX.wav,1067,disgust,disgust,disgusted,disgusted,0.9983,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 0.998326, 0.000108, 4e-06, 1e-06, 2.8e-05, 0.001532, 1e-06, 0.0]"
CREMA-D,5476,1068_DFA_DIS_XX.wav,1068,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5558,1069_DFA_DIS_XX.wav,1069,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.999993, 1e-06, 1e-06, 0.0, 1e-06, 4e-06, 0.0, 0.0]"
CREMA-D,5640,1070_DFA_DIS_XX.wav,1070,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5722,1071_DFA_DIS_XX.wav,1071,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5804,1072_DFA_DIS_XX.wav,1072,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5886,1073_DFA_DIS_XX.wav,1073,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5968,1074_DFA_DIS_XX.wav,1074,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6050,1075_DFA_DIS_XX.wav,1075,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6132,1076_DFA_DIS_XX.wav,1076,disgust,disgust,disgusted,disgusted,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2e-06, 0.999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6213,1077_DFA_DIS_XX.wav,1077,disgust,disgust,disgusted,neutral,0.8140,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.014662, 0.156115, 0.001057, 0.002302, 0.814032, 0.001266, 0.008526, 0.001949, 9.1e-05]"
